IDVENDEDOR;PCOD;QTDVENDA;MVALOR3;VLVENDA;TENDENCIA;QP_AMAIS;QP_AMENOS;VB1;VB2;V_AMAIS;V_AMENOS;V_META;V_PROJ;TENDENCIA;A1A2;Q1;Q2;Q3;Q4;Q1A;Q2A;Q3A;Q4A;V1;V2;V3;V4;V1A;V2A;V3A;V4A
15;3055;0;0;0;"5";0;0;0;0;0;0;0;0;"5";"Z";0;0;0;0;0;1;1;0;0;0;0;0;0;75.95;72.90;0
15;3056;0;0;0;"5";0;0;0;0;0;0;0;0;"5";"Z";0;0;0;0;0;2;0;0;0;0;0;0;0;151.85;0;0
15;3059;0;0;0;"5";0;0;0;0;0;0;0;0;"5";"Z";0;0;0;0;0;3;5;0;0;0;0;0;0;80.70;135.19;0
15;3060;0;0;0;"5";0;0;0;0;0;0;0;0;"5";"Z";0;0;0;0;0;0;7;8;0;0;0;0;0;0;203.21;224.31
15;3061;0;0;0;"5";0;0;0;0;0;0;0;0;"5";"Z";0;0;0;0;0;0;2;0;0;0;0;0;0;0;63.96;0
15;3062;0;0;0;"5";0;0;0;0;0;0;0;0;"5";"Z";0;0;0;0;0;1;0;0;0;0;0;0;0;26.90;0;0
15;3063;0;0;0;"5";0;0;0;0;0;0;0;0;"5";"Z";0;0;0;0;0;3;5;0;0;0;0;0;0;66.14;110.19;0
15;3064;0;0;0;"5";0;0;0;0;0;0;0;0;"5";"Z";0;0;0;0;0;7;2;0;0;0;0;0;0;304.30;88.02;0
15;3068;0;0;0;"5";0;0;0;0;0;0;0;0;"5";"Z";0;0;0;0;0;3;1;5;0;0;0;0;0;144.35;44.90;237.81
15;3069;0;0;0;"5";0;0;0;0;0;0;0;0;"5";"Z";0;0;0;0;0;0;1;0;0;0;0;0;0;0;78.90;0
15;3070;0;0;0;"5";0;0;0;0;0;0;0;0;"5";"Z";0;0;0;0;0;1;0;1;0;0;0;0;0;82.90;0;88.20
15;3073;0;0;0;"5";0;0;0;0;0;0;0;0;"5";"Z";0;0;0;0;0;11;0;0;0;0;0;0;0;252.02;0;0
15;3074;0;0;0;"5";0;0;0;0;0;0;0;0;"5";"Z";0;0;0;0;0;0;62;6;0;0;0;0;0;0;5159.36;287.40
15;3075;0;0;0;"5";0;0;0;0;0;0;0;0;"5";"Z";0;0;0;0;0;3;23;0;0;0;0;0;0;203.83;1515.95;0
15;3076;0;0;0;"5";0;0;0;0;0;0;0;0;"5";"Z";0;0;0;0;0;3;0;0;0;0;0;0;0;104.77;0;0
15;3081;0;0;0;"5";0;0;0;0;0;0;0;0;"5";"Z";0;0;0;0;0;6;3;20;0;0;0;0;0;101.93;50.83;334.47
15;3083;0;0;0;"5";0;0;0;0;0;0;0;0;"5";"Z";0;0;0;0;0;3;1;0;0;0;0;0;0;89.70;28.02;0
15;3085;0;0;0;"5";0;0;0;0;0;0;0;0;"5";"Z";0;0;0;0;0;1;0;0;0;0;0;0;0;36.19;0;0
15;3086;0;0;0;"5";0;0;0;0;0;0;0;0;"5";"Z";0;0;0;0;0;0;6;5;0;0;0;0;0;0;317.40;284.50
15;3087;0;0;0;"5";0;0;0;0;0;0;0;0;"5";"Z";0;0;0;0;0;5;1;0;0;0;0;0;0;89.87;17.98;0
15;3089;0;0;0;"5";0;0;0;0;0;0;0;0;"5";"Z";0;0;0;0;0;0;4;0;0;0;0;0;0;0;58.34;0
15;3091;0;0;0;"4";0;2;338.23;0;0;338.23;338.23;338.23;"4";"?";2;0;0;0;0;1;0;0;338.23;0;0;0;0;158.01;0;0
15;3092;0;0;0;"4";0;2;338.20;0;0;338.20;338.20;338.20;"4";"?";2;0;0;0;0;0;0;0;338.20;0;0;0;0;0;0;0
15;3100;0;0;0;"5";0;0;0;0;0;0;0;0;"5";"Z";0;0;0;0;0;0;2;0;0;0;0;0;0;0;43.95;0
15;3101;0;0;0;"5";0;0;0;0;0;0;0;0;"5";"Z";0;0;0;0;0;0;2;0;0;0;0;0;0;0;47.92;0
15;3105;0;0;0;"5";0;0;0;0;0;0;0;0;"5";"Z";0;0;0;0;0;0;4;0;0;0;0;0;0;0;99.74;0
15;3106;0;0;0;"5";0;0;0;0;0;0;0;0;"5";"Z";0;0;0;0;0;0;1;0;0;0;0;0;0;0;24.90;0
15;3108;0;0;0;"5";0;0;0;0;0;0;0;0;"5";"Z";0;0;0;0;0;0;2;0;0;0;0;0;0;0;49.87;0
15;3109;0;0;0;"5";0;0;0;0;0;0;0;0;"5";"Z";0;0;0;0;0;0;1;0;0;0;0;0;0;0;75.35;0
15;3110;0;0;0;"5";0;0;0;0;0;0;0;0;"5";"Z";0;0;0;0;0;0;14;12;0;0;0;0;0;0;412.28;360.49
15;3111;0;0;0;"5";0;0;0;0;0;0;0;0;"5";"Z";0;0;0;0;0;0;6;0;0;0;0;0;0;0;281.40;0
15;3112;3;94.41;126.15;"1";4;0;86;252.30;166.30;0;126.81;132.84;"1";"+";0;0;2;3;0;0;7;0;0;0;86;126.15;0;0;294.45;0
15;3133;0;0;0;"5";0;0;0;0;0;0;0;0;"5";"Z";0;0;0;0;0;0;2;0;0;0;0;0;0;0;144.76;0
15;3134;0;0;0;"5";0;0;0;0;0;0;0;0;"5";"Z";0;0;0;0;0;0;6;5;0;0;0;0;0;0;480.25;373.38
15;3136;0;0;0;"5";0;0;0;0;0;0;0;0;"5";"Z";0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;75.90
15;3137;0;0;0;"5";0;0;0;0;0;0;0;0;"5";"Z";0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;229.12
15;3141;0;0;0;"5";0;0;0;0;0;0;0;0;"5";"Z";0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;75.90
15;3153;0;0;0;"5";0;0;0;0;0;0;0;0;"5";"Z";0;0;0;0;0;0;0;9;0;0;0;0;0;0;0;437.10
15;3154;0;0;0;"5";0;0;0;0;0;0;0;0;"5";"Z";0;0;0;0;0;0;0;6;0;0;0;0;0;0;0;101.82
15;3158;0;0;0;"3";0;0;56.46;56.22;0;0.24;112.68;56.34;"3";"-";0;1;1;0;0;0;0;0;0;56.46;56.22;0;0;0;0;0
15;3159;0;0;0;"4";0;1;56.46;0;0;56.46;56.46;56.46;"4";"?";0;1;0;0;0;0;0;0;0;56.46;0;0;0;0;0;0
15;3160;3;69.69;174.89;"2";6;0;0;349.78;349.78;0;174.89;174.89;"2";"-";0;0;0;3;0;0;0;0;0;0;0;174.89;0;0;0;0
15;3271;3;64.11;117.13;"2";6;0;0;234.26;234.26;0;117.13;117.13;"2";"-";0;0;0;3;0;0;0;0;0;0;0;117.13;0;0;0;0
15;3278;12;73.08;107.26;"2";24;0;0;214.52;214.52;0;107.26;107.26;"2";"-";0;0;0;12;0;0;0;0;0;0;0;107.26;0;0;0;0
15;3283;0;0;0;"3";0;1;535.55;443.70;0;91.85;889.88;458.97;"3";"+";2;4;5;0;0;0;0;0;178.60;356.95;443.70;0;0;0;0;0
15;3284;0;0;0;"3";0;9;881.74;89.90;0;791.84;884.24;323.88;"3";"-";3;7;1;0;0;0;0;0;265.17;616.57;89.90;0;0;0;0;0
15;3285;0;0;0;"4";0;8;705.15;0;0;705.15;705.15;616.31;"4";"+";2;6;0;0;0;0;0;0;176.75;528.40;0;0;0;0;0;0
15;3286;0;0;0;"4";0;6;527.92;0;0;527.92;527.92;527.92;"4";"?";0;6;0;0;0;0;0;0;0;527.92;0;0;0;0;0;0
15;3305;14;244.59;915.29;"3";0;16;2832.41;1830.58;0;1001.83;3818.92;1208.50;"3";"-";20;24;20;14;0;0;0;0;1379.52;1596.46;1235.95;915.29;0;0;0;0
15;3306;4;191.32;271.27;"3";0;11;1255.12;542.54;0;712.58;1080.08;416.43;"3";"+";2;5;14;4;0;0;0;0;137.45;342.84;912.28;271.27;0;0;0;0
15;3307;0;0;0;"4";0;9;360.24;0;0;360.24;360.24;180.12;"4";"-";8;1;0;0;0;0;0;0;320.10;40.14;0;0;0;0;0;0
15;3346;0;0;0;"1";3;0;129.28;258.33;129.05;0;268.99;290.59;"1";"+";0;3;6;0;0;0;0;0;0;129.28;258.33;0;0;0;0;0
15;3357;5;80.85;215.98;"3";0;43;2149.47;431.96;0;1717.51;1883.60;645.36;"3";"-";0;46;7;5;0;0;0;0;0;1834.49;314.98;215.98;0;0;0;0
15;3358;6;188.76;251.89;"3";0;17;1174.62;503.78;0;670.84;1016.67;419.60;"3";"-";0;20;9;6;0;0;0;0;0;789.59;385.03;251.89;0;0;0;0
15;3359;3;94.38;125.94;"3";0;19;1016.24;251.88;0;764.36;779.32;317.03;"3";"-";0;16;9;3;0;0;0;0;0;631.31;384.93;125.94;0;0;0;0
20;70;0;0;0;"5";0;0;0;0;0;0;0;0;"5";"Z";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
20;71;0;0;0;"5";0;0;0;0;0;0;0;0;"5";"Z";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
20;413;0;0;0;"5";0;0;0;0;0;0;0;0;"5";"Z";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
20;414;0;0;0;"5";0;0;0;0;0;0;0;0;"5";"Z";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
20;417;0;0;0;"5";0;0;0;0;0;0;0;0;"5";"Z";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
20;418;0;0;0;"5";0;0;0;0;0;0;0;0;"5";"Z";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
20;474;0;0;0;"5";0;0;0;0;0;0;0;0;"5";"Z";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
20;475;0;0;0;"5";0;0;0;0;0;0;0;0;"5";"Z";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
20;476;0;0;0;"5";0;0;0;0;0;0;0;0;"5";"Z";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
20;568;0;0;0;"5";0;0;0;0;0;0;0;0;"5";"Z";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
20;569;0;0;0;"5";0;0;0;0;0;0;0;0;"5";"Z";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
20;671;0;0;0;"5";0;0;0;0;0;0;0;0;"5";"Z";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
20;797;0;0;0;"5";0;0;0;0;0;0;0;0;"5";"Z";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
20;831;0;0;0;"5";0;0;0;0;0;0;0;0;"5";"Z";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
20;836;0;0;0;"5";0;0;0;0;0;0;0;0;"5";"Z";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
20;838;0;0;0;"5";0;0;0;0;0;0;0;0;"5";"Z";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
20;2951;0;0;0;"5";0;0;0;0;0;0;0;0;"5";"Z";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
25;12;2;159.52;200.57;"1";3;0;100.09;401.14;301.05;0;300.66;217.32;"1";"+";0;1;0;2;10;16;5;7;0;100.09;0;200.57;914;1532;475.92;680.91
25;13;10;797.60;984.57;"1";15;0;518.39;1969.14;1450.75;0;1608.86;868.10;"1";"+";1;4;1;10;18;18;23;7;105.90;412.49;105.90;984.57;1645.88;1707.58;2198.13;677.48
25;14;2;159.52;200.58;"1";1;0;299.69;401.16;101.47;0;500.27;233.62;"1";"-";0;3;0;2;9;3;9;2;0;299.69;0;200.58;818.10;290.16;869.81;190.32
25;15;2;159.52;200.57;"3";0;0;405.79;401.14;0;4.65;606.36;201.73;"3";"-";0;3;1;2;11;11;4;3;0;299.89;105.90;200.57;993.57;1046.12;390.70;295.38
25;16;0;0;0;"5";0;0;0;0;0;0;0;0;"5";"Z";0;0;0;0;0;4;6;6;0;0;0;0;0;344.85;456.64;519.18
25;17;0;0;0;"5";0;0;0;0;0;0;0;0;"5";"Z";0;0;0;0;2;8;14;10;0;0;0;0;159.80;688.88;1106.20;859.45
25;18;0;0;0;"5";0;0;0;0;0;0;0;0;"5";"Z";0;0;0;0;0;1;3;1;0;0;0;0;0;83.90;235.06;83.90
25;19;0;0;0;"5";0;0;0;0;0;0;0;0;"5";"Z";0;0;0;0;0;3;4;5;0;0;0;0;0;256.23;301.84;429.27
25;20;2;124.12;180.38;"3";0;7;764.67;360.76;0;403.91;811.75;281.36;"3";"-";0;9;2;2;0;21;0;5;0;605.38;159.29;180.38;0;1617.74;0;375.26
25;21;6;372.36;540.80;"3";0;31;3047.55;1081.60;0;1965.95;3298.75;1032.29;"3";"-";0;23;20;6;0;16;20;9;0;1615.92;1431.63;540.80;0;1229.62;1514.14;681.50
25;22;1;62.06;90.19;"3";0;10;847.96;180.38;0;667.58;771.72;257.09;"3";"-";0;8;4;1;0;10;10;8;0;529.42;318.54;90.19;0;765.95;755.18;609.86
25;23;37;2029.09;3334.16;"1";26;0;4368.99;6668.32;2299.33;0;7453.51;3350.66;"1";"+";12;17;31;37;41;21;30;42;1188.54;1588.77;2780.22;3334.16;3471.71;1931.52;2528.26;3367.38
25;24;21;1105.50;1898.88;"1";13;0;2642.27;3797.76;1155.49;0;5240.70;1926.41;"1";"+";9;9;20;21;24;14;9;17;883.67;851.52;1790.75;1898.88;2095.51;1279.39;793.66;1413.93
25;25;8;335.84;700.38;"3";0;8;2265.49;1400.76;0;864.73;3780.57;969.38;"3";"-";12;16;8;8;23;7;12;9;1180.65;1522.56;742.93;700.38;2048.93;637.02;1024.78;735.21
25;26;0;0;0;"3";0;14;2141.76;716.34;0;1425.42;2604.38;952.70;"3";"-";15;7;8;0;30;13;14;18;1478.93;662.83;716.34;0;2666.82;1180.42;1195.93;1460.78
25;27;0;0;0;"5";0;0;0;0;0;0;0;0;"5";"Z";0;0;0;0;0;2;3;2;0;0;0;0;0;192.73;309.04;198.30
25;28;0;0;0;"5";0;0;0;0;0;0;0;0;"5";"Z";0;0;0;0;4;4;7;0;0;0;0;0;452.10;392.40;705.21;0
25;29;0;0;0;"5";0;0;0;0;0;0;0;0;"5";"Z";0;0;0;0;0;13;10;2;0;0;0;0;0;1270.82;1002.44;198.29
25;30;0;0;0;"4";0;2;196.75;0;0;196.75;196.75;196.75;"4";"?";0;2;0;0;2;6;6;1;0;196.75;0;0;223.80;590.40;606.29;99.15
25;32;0;0;0;"5";0;0;0;0;0;0;0;0;"5";"Z";0;0;0;0;0;0;28;25;0;0;0;0;0;0;720.49;688.31
25;33;0;0;0;"5";0;0;0;0;0;0;0;0;"5";"Z";0;0;0;0;0;0;5;0;0;0;0;0;0;0;79.62;0
25;34;0;0;0;"5";0;0;0;0;0;0;0;0;"5";"Z";0;0;0;0;6;7;0;0;0;0;0;0;96;112.93;0;0
25;36;6;103.68;179.91;"3";0;7;549.72;359.82;0;189.90;828.43;252.09;"3";"-";3;0;19;6;2;0;0;7;98.80;0;549.72;179.91;77.80;0;0;287.52
25;37;8;141.84;239.20;"3";0;14;961.11;478.40;0;482.71;1196.36;343.82;"3";"+";7;5;25;8;10;20;9;15;242.40;183.23;777.88;239.20;401.39;776.02;363.43;599.38
25;38;0;0;0;"4";0;1;36.90;0;0;36.90;36.90;36.90;"4";"?";0;1;0;0;1;0;0;5;0;36.90;0;0;42.13;0;0;209.64
25;39;4;69.12;119.60;"3";0;4;347.80;239.20;0;108.60;533.27;163.22;"3";"-";2;0;12;4;9;11;1;3;65.87;0;347.80;119.60;365.03;419.46;38.90;125.84
25;40;2;33.02;56.34;"3";0;14;548.42;112.68;0;435.74;674.56;146.18;"3";"-";2;4;14;2;6;10;2;7;69.80;141.97;406.45;56.34;234.82;396.64;80.90;281.95
25;42;0;0;0;"5";0;0;0;0;0;0;0;0;"5";"Z";0;0;0;0;4;0;0;0;0;0;0;0;59.91;0;0;0
25;43;0;0;0;"5";0;0;0;0;0;0;0;0;"5";"Z";0;0;0;0;5;1;0;8;0;0;0;0;112.77;20.02;0;213.68
25;44;0;0;0;"5";0;0;0;0;0;0;0;0;"5";"Z";0;0;0;0;4;2;4;1;0;0;0;0;131.60;77.87;156.67;39.90
25;45;0;0;0;"5";0;0;0;0;0;0;0;0;"5";"Z";0;0;0;0;0;4;0;0;0;0;0;0;0;135.95;0;0
25;46;0;0;0;"5";0;0;0;0;0;0;0;0;"5";"Z";0;0;0;0;1;2;0;1;0;0;0;0;33.90;67.98;0;33.96
25;47;0;0;0;"5";0;0;0;0;0;0;0;0;"5";"Z";0;0;0;0;0;6;0;0;0;0;0;0;0;203.86;0;0
25;58;0;0;0;"5";0;0;0;0;0;0;0;0;"5";"Z";0;0;0;0;6;7;2;2;0;0;0;0;173.40;198.52;53.80;57.91
25;59;3;81.99;140.98;"3";0;2;354.27;281.96;0;72.31;542.43;159.36;"3";"+";1;4;4;3;0;4;1;1;47.18;177.38;176.89;140.98;0;194.42;50.02;50.01
25;62;0;0;0;"5";0;0;0;0;0;0;0;0;"5";"Z";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
25;63;0;0;0;"5";0;0;0;0;0;0;0;0;"5";"Z";0;0;0;0;12;0;0;0;0;0;0;0;72.53;0;0;0
25;64;0;0;0;"5";0;0;0;0;0;0;0;0;"5";"Z";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
25;65;0;0;0;"5";0;0;0;0;0;0;0;0;"5";"Z";0;0;0;0;16;0;0;0;0;0;0;0;96.69;0;0;0
25;70;0;0;0;"5";0;0;0;0;0;0;0;0;"5";"Z";0;0;0;0;15;12;27;36;0;0;0;0;93.15;72;181.92;238.34
25;71;0;0;0;"5";0;0;0;0;0;0;0;0;"5";"Z";0;0;0;0;9;24;99;34;0;0;0;0;56.82;170.78;660.72;227.23
25;72;6;59.40;105.52;"3";0;45;967.13;211.04;0;756.09;1155.74;257.92;"3";"-";6;12;45;6;26;31;20;19;111.44;226.22;740.91;105.52;468.15;573.03;334.15;358.61
25;73;0;0;0;"5";0;0;0;0;0;0;0;0;"5";"Z";0;0;0;0;2;1;0;5;0;0;0;0;95.80;47.90;0;230
25;74;0;0;0;"5";0;0;0;0;0;0;0;0;"5";"Z";0;0;0;0;4;3;4;0;0;0;0;0;124.25;96.11;131.76;0
25;75;0;0;0;"5";0;0;0;0;0;0;0;0;"5";"Z";0;0;0;0;2;9;15;9;0;0;0;0;29.98;128.58;212.89;130.66
25;76;0;0;0;"5";0;0;0;0;0;0;0;0;"5";"Z";0;0;0;0;1;3;5;2;0;0;0;0;17.50;52.50;84.63;35.39
25;77;0;0;0;"5";0;0;0;0;0;0;0;0;"5";"Z";0;0;0;0;0;4;14;7;0;0;0;0;0;120.57;491.39;257.40
25;87;0;0;0;"5";0;0;0;0;0;0;0;0;"5";"Z";0;0;0;0;1;3;5;3;0;0;0;0;139.90;419.70;701;422.69
25;88;0;0;0;"2";1;0;0;106.25;106.25;0;106.25;106.25;"2";"?";0;0;1;0;1;0;0;0;0;0;106.25;0;139.90;0;0;0
25;91;0;0;0;"4";0;1;35.84;0;0;35.84;35.84;35.84;"4";"?";0;1;0;0;0;7;21;3;0;35.84;0;0;0;243.43;727.93;110.50
25;92;0;0;0;"5";0;0;0;0;0;0;0;0;"5";"Z";0;0;0;0;0;0;5;0;0;0;0;0;0;0;117.75;0
25;93;0;0;0;"5";0;0;0;0;0;0;0;0;"5";"Z";0;0;0;0;0;0;26;0;0;0;0;0;0;0;700.21;0
25;94;0;0;0;"5";0;0;0;0;0;0;0;0;"5";"Z";0;0;0;0;5;0;9;0;0;0;0;0;94.72;0;161.32;0
25;98;0;0;0;"5";0;0;0;0;0;0;0;0;"5";"Z";0;0;0;0;1;0;0;0;0;0;0;0;32.90;0;0;0
25;99;0;0;0;"5";0;0;0;0;0;0;0;0;"5";"Z";0;0;0;0;0;7;96;24;0;0;0;0;0;143.84;1912.56;583.40
25;104;0;0;0;"5";0;0;0;0;0;0;0;0;"5";"Z";0;0;0;0;2;1;5;3;0;0;0;0;74.41;34.90;179.78;114.55
25;105;2;115;102.11;"3";0;2;325.64;204.22;0;121.42;369.73;132.47;"3";"-";0;3;3;2;1;4;1;3;0;166.55;159.09;102.11;48.90;199.50;51.90;155.70
25;106;0;0;0;"3";0;2;162.72;57.86;0;104.86;220.58;110.29;"3";"-";0;3;1;0;2;2;0;1;0;162.72;57.86;0;97.80;97.80;0;51.90
25;107;0;0;0;"5";0;0;0;0;0;0;0;0;"5";"Z";0;0;0;0;0;3;0;0;0;0;0;0;0;152.90;0;0
25;108;0;0;0;"3";0;0;108.48;101.59;0;6.89;210.07;105.04;"3";"-";0;2;2;0;1;3;0;1;0;108.48;101.59;0;48.90;149.80;0;51.90
25;109;0;0;0;"5";0;0;0;0;0;0;0;0;"5";"Z";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
25;110;0;0;0;"5";0;0;0;0;0;0;0;0;"5";"Z";0;0;0;0;0;8;14;1;0;0;0;0;0;203.47;353.06;25.94
25;111;0;0;0;"5";0;0;0;0;0;0;0;0;"5";"Z";0;0;0;0;0;0;10;0;0;0;0;0;0;0;619.61;0
25;114;0;0;0;"5";0;0;0;0;0;0;0;0;"5";"Z";0;0;0;0;0;1;1;0;0;0;0;0;0;66.15;61.94;0
25;115;0;0;0;"5";0;0;0;0;0;0;0;0;"5";"Z";0;0;0;0;0;0;5;0;0;0;0;0;0;0;299.73;0
25;118;0;0;0;"5";0;0;0;0;0;0;0;0;"5";"Z";0;0;0;0;0;6;0;0;0;0;0;0;0;387.89;0;0
25;119;0;0;0;"5";0;0;0;0;0;0;0;0;"5";"Z";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
25;120;0;0;0;"5";0;0;0;0;0;0;0;0;"5";"Z";0;0;0;0;0;0;1;0;0;0;0;0;0;0;60.05;0
25;130;0;0;0;"5";0;0;0;0;0;0;0;0;"5";"Z";0;0;0;0;1;0;5;0;0;0;0;0;44.07;0;234.50;0
25;132;0;0;0;"5";0;0;0;0;0;0;0;0;"5";"Z";0;0;0;0;1;3;10;15;0;0;0;0;11.90;47.70;145.25;217.70
25;133;0;0;0;"5";0;0;0;0;0;0;0;0;"5";"Z";0;0;0;0;5;2;30;3;0;0;0;0;220.01;85.08;1228.97;123.65
25;134;0;0;0;"5";0;0;0;0;0;0;0;0;"5";"Z";0;0;0;0;0;0;1;0;0;0;0;0;0;0;71.90;0
25;135;0;0;0;"5";0;0;0;0;0;0;0;0;"5";"Z";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
25;138;0;0;0;"5";0;0;0;0;0;0;0;0;"5";"Z";0;0;0;0;0;0;3;4;0;0;0;0;0;0;210.02;279.86
25;139;0;0;0;"5";0;0;0;0;0;0;0;0;"5";"Z";0;0;0;0;12;8;10;3;0;0;0;0;588.02;381.48;469.52;147.32
25;141;0;0;0;"5";0;0;0;0;0;0;0;0;"5";"Z";0;0;0;0;5;1;16;0;0;0;0;0;220.14;44.19;687.06;0
25;142;0;0;0;"5";0;0;0;0;0;0;0;0;"5";"Z";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
25;144;0;0;0;"5";0;0;0;0;0;0;0;0;"5";"Z";0;0;0;0;0;0;2;5;0;0;0;0;0;0;29.93;63.22
25;149;0;0;0;"5";0;0;0;0;0;0;0;0;"5";"Z";0;0;0;0;1;2;0;0;0;0;0;0;0;22;0;0
25;150;0;0;0;"5";0;0;0;0;0;0;0;0;"5";"Z";0;0;0;0;0;7;5;5;0;0;0;0;0;95.74;60.05;69.25
25;151;0;0;0;"5";0;0;0;0;0;0;0;0;"5";"Z";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
25;156;0;0;0;"5";0;0;0;0;0;0;0;0;"5";"Z";0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
25;157;0;0;0;"5";0;0;0;0;0;0;0;0;"5";"Z";0;0;0;0;1;4;0;0;0;0;0;0;0;71.60;0;0
25;159;0;0;0;"5";0;0;0;0;0;0;0;0;"5";"Z";0;0;0;0;0;0;0;94;0;0;0;0;0;0;0;1179.78
25;160;0;0;0;"3";2;0;3780.03;3407.88;0;372.15;5922.08;2525.53;"3";"+";70;15;87;0;222;230;93;61;3148.76;631.27;3407.88;0;10817.96;11569.01;4760.97;3026.33
25;163;6;311.76;361.41;"3";0;724;47134.72;722.82;0;46411.90;48546.81;12979.15;"3";"-";248;400;336;6;247;113;144;55;17038.20;25964.07;21170.65;361.41;20622.44;9537.98;12155.45;4847.07
25;164;0;0;0;"5";0;0;0;0;0;0;0;0;"5";"Z";0;0;0;0;2;21;2;2;0;0;0;0;269.30;2815.90;276.82;268.03
25;165;0;0;0;"5";0;0;0;0;0;0;0;0;"5";"Z";0;0;0;0;0;11;15;0;0;0;0;0;0;549.84;689.51;0
25;166;0;0;0;"5";0;0;0;0;0;0;0;0;"5";"Z";0;0;0;0;0;8;3;0;0;0;0;0;0;679.84;240.04;0
25;168;0;0;0;"5";0;0;0;0;0;0;0;0;"5";"Z";0;0;0;0;2;2;1;0;0;0;0;0;128.92;136.85;67.90;0
25;170;9;152.10;389.14;"3";0;36;2337.22;778.28;0;1558.94;3224.83;796.32;"3";"-";18;27;27;9;77;99;63;36;866.12;1273.66;1063.56;389.14;3871.01;5096.32;3315.01;1830.91
25;171;142;7037.52;8935.51;"1";78;0;13743.65;17871.02;4127.37;0;24329.44;8177.59;"1";"+";97;149;57;142;281;168;130;107;6767.68;9930.40;3813.25;8935.51;22990.10;14215.74;10584.94;8221.94
25;172;0;0;0;"4";0;7;602.96;0;0;602.96;602.96;301.48;"4";"-";5;2;0;0;0;0;0;0;423.16;179.80;0;0;0;0;0;0
25;173;0;0;0;"3";0;169;4583.90;591.80;0;3992.10;4721.10;1725.23;"3";"-";28;164;23;0;0;144;254;150;694.35;3889.55;591.80;0;0;3948.38;5993.37;3380.35
25;174;0;0;0;"4";0;104;4172.33;0;0;4172.33;4172.33;4172.33;"4";"?";0;104;0;0;0;80;79;21;0;4172.33;0;0;0;3722.10;3280.95;886.12
25;175;21;480.69;793.98;"3";0;15;2020.57;1587.96;0;432.61;2532.25;902.13;"3";"-";0;25;32;21;17;24;41;10;0;894.06;1126.51;793.98;812.12;1133.91;1429.67;423.13
25;176;4;115.88;258.55;"3";0;53;3857.03;517.10;0;3339.93;4115.58;1093.53;"3";"-";0;19;42;4;12;27;25;16;0;1229.36;2627.67;258.55;914.12;1997.42;1963.36;1037.41
25;177;0;0;0;"3";0;2;277.09;138.38;0;138.71;415.47;207.74;"3";"-";4;0;2;0;2;3;3;1;277.09;0;138.38;0;135.80;204.07;195.16;68.20
25;178;3;56.63;178.23;"3";0;7;866.33;356.46;0;509.87;1185.48;272.74;"3";"-";2;8;5;3;4;4;5;1;140.92;541.30;325.03;178.23;270.96;272.35;334.11;68.20
25;179;0;0;0;"4";0;8;558.49;0;0;558.49;558.49;385.96;"4";"+";3;5;0;0;7;5;5;1;208.10;350.39;0;0;469.40;344.74;330.92;67.90
25;180;17;595.96;1127.91;"3";0;13;3153.18;2255.82;0;897.36;3946.24;1299.06;"3";"+";15;18;29;17;31;30;29;14;1041.92;1240.73;1912.45;1127.91;2118.48;2057.21;1919.95;964.49
25;181;7;205.66;453.05;"1";4;0;666;906.10;240.10;0;1119.05;449.68;"1";"+";0;5;5;7;6;8;14;0;0;346.48;319.52;453.05;401.58;542.31;939.70;0
25;182;1;29.38;65.25;"3";0;12;939.72;130.50;0;809.22;1072.20;227.49;"3";"-";1;5;9;1;5;4;3;2;67.23;341.85;597.87;65.25;341.50;279.74;195.32;136.66
25;183;3;13.20;182.43;"3";0;14;1325.13;364.86;0;960.27;1233.24;393.38;"3";"-";4;7;13;3;6;5;11;3;276.90;486.97;838.16;182.43;406.33;339.50;730.93;204.21
